PIC_RowNumber,Cst_Cnt,N_Cruise,N_Ship,N_OrderOcc,N_Towtype,N_Townumber,N_lat,N_lon,N_Line,N_Station
6123,27333.0,199301,JD,35.0,CB,1.0,32.99,-120.35,86.7,60.0
6124,27336.0,199301,JD,37.0,CB,1.0,32.323333,-121.716666,86.7,80.0
6125,27337.0,199301,JD,38.0,CB,1.0,31.988333,-122.393333,86.7,90.0
6126,27346.0,199301,JD,45.0,CB,1.0,33.245,-121.443333,83.3,70.0
6127,27353.0,199301,JD,51.0,CB,1.0,34.275,-120.025,81.8,46.9
6128,27352.0,199301,JD,50.0,CB,1.0,34.225,-119.411666,83.3,40.6
6129,27351.0,199301,JD,49.0,CB,1.0,34.178333,-119.508333,83.3,42.0
6130,27349.0,199301,JD,48.0,CB,1.0,33.878333,-120.133333,83.3,51.0
6131,27348.0,199301,JD,47.0,CB,1.0,33.745,-120.41,83.3,55.0
6132,27347.0,199301,JD,46.0,CB,1.0,33.578333,-120.756666,83.3,60.0
6133,27354.0,199301,JD,52.0,CB,1.0,34.45,-120.521666,80.0,51.0
6134,27355.0,199301,JD,53.0,CB,1.0,34.316666,-120.803333,80.0,55.0
6135,27356.0,199301,JD,54.0,CB,1.0,34.15,-121.151666,80.0,60.0
6136,27358.0,199301,JD,55.0,CB,1.0,33.816666,-121.843333,80.0,70.0
6137,27359.0,199301,JD,56.0,CB,1.0,33.483333,-122.535,80.0,80.0
6138,27364.0,199301,JD,60.0,CB,1.0,33.721666,-123.633333,76.7,90.0
6139,27360.0,199301,JD,57.0,CB,1.0,33.15,-123.221666,80.0,90.0
6140,27368.0,199301,JD,63.0,CB,1.0,34.721666,-121.55,76.7,60.0
6141,27367.0,199301,JD,62.0,CB,1.0,34.39,-122.246666,76.7,70.0
6142,27365.0,199301,JD,61.0,CB,1.0,34.055,-122.941666,76.7,80.0
6143,27371.0,199301,JD,66.0,CB,1.0,35.088333,-120.776666,76.7,49.0
6144,27370.0,199301,JD,65.0,CB,1.0,35.021666,-120.92,76.7,51.0
6145,27369.0,199301,JD,64.0,CB,1.0,34.888333,-121.198333,76.7,55.0
6146,27372.0,199304,JD,1.0,CB,1.0,32.956666,-117.305,93.3,26.7
6147,27373.0,199304,JD,2.0,CB,1.0,32.913333,-117.396666,93.3,28.0
6148,27374.0,199304,JD,3.0,CB,1.0,32.846666,-117.531666,93.3,30.0
6149,27375.0,199304,JD,4.0,CB,1.0,32.68,-117.875,93.3,35.0
6150,27376.0,199304,JD,5.0,CB,1.0,32.513333,-118.215,93.3,40.0
6151,27377.0,199304,JD,6.0,CB,1.0,32.346666,-118.555,93.3,45.0
6152,27379.0,199304,JD,7.0,CB,1.0,32.181666,-118.893333,93.3,50.0
6153,27380.0,199304,JD,8.0,CB,1.0,32.011666,-119.235,93.3,55.0
6154,27381.0,199304,JD,9.0,CB,1.0,31.846666,-119.571666,93.3,60.0
6155,27382.0,199304,JD,10.0,CB,1.0,31.513333,-120.246666,93.3,70.0
6156,27384.0,199304,JD,11.0,CB,1.0,31.18,-120.92,93.3,80.0
6157,27385.0,199304,JD,12.0,CB,1.0,30.846666,-121.59,93.3,90.0
6158,27386.0,199304,JD,13.0,CB,1.0,30.513333,-122.258333,93.3,100.0
6159,27392.0,199304,JD,18.0,CB,1.0,31.085,-122.663333,90.0,100.0
6160,27395.0,199304,JD,20.0,CB,1.0,31.751666,-121.315,90.0,80.0
6161,27394.0,199304,JD,19.0,CB,1.0,31.418333,-121.99,90.0,90.0
6162,27399.0,199304,JD,23.0,CB,1.0,32.651666,-119.483333,90.0,53.0
6163,27398.0,199304,JD,22.0,CB,1.0,32.418333,-119.96,90.0,60.0
6164,27396.0,199304,JD,21.0,CB,1.0,32.085,-120.638333,90.0,70.0
6165,27406.0,199304,JD,29.0,CB,1.0,33.89,-118.49,86.7,33.0
6166,27405.0,199304,JD,28.0,CB,1.0,33.485,-117.768333,90.0,28.0
6167,27404.0,199304,JD,27.0,CB,1.0,33.418333,-117.905,90.0,30.0
6168,27402.0,199304,JD,26.0,CB,1.0,33.251666,-118.25,90.0,35.0
6169,27401.0,199304,JD,25.0,CB,1.0,33.185,-118.386666,90.0,37.0
6170,27400.0,199304,JD,24.0,CB,1.0,32.918333,-118.933333,90.0,45.0
6171,27407.0,199304,JD,30.0,CB,1.0,33.823333,-118.63,86.7,35.0
6172,27408.0,199304,JD,31.0,CB,1.0,33.656666,-118.976666,86.7,40.0
6173,27409.0,199304,JD,32.0,CB,1.0,33.49,-119.318333,86.7,45.0
6174,27411.0,199304,JD,33.0,CB,1.0,33.323333,-119.663333,86.7,50.0
6175,27412.0,199304,JD,34.0,CB,1.0,33.156666,-120.006666,86.7,55.0
6176,27413.0,199304,JD,35.0,CB,1.0,33.0,-120.346666,86.7,60.0
6177,27414.0,199304,JD,36.0,CB,1.0,32.656666,-121.033333,86.7,70.0
6178,27416.0,199304,JD,37.0,CB,1.0,32.323333,-121.715,86.7,80.0
6179,27417.0,199304,JD,38.0,CB,1.0,31.99,-122.395,86.7,90.0
6180,27426.0,199304,JD,45.0,CB,1.0,33.245,-121.445,83.3,70.0
6181,27424.0,199304,JD,44.0,CB,1.0,32.911666,-122.128333,83.3,80.0
6182,27432.0,199304,JD,50.0,CB,1.0,34.225,-119.411666,83.3,40.6
6183,27431.0,199304,JD,49.0,CB,1.0,34.178333,-119.508333,83.3,42.0
6184,27429.0,199304,JD,48.0,CB,1.0,33.878333,-120.135,83.3,51.0
6185,27428.0,199304,JD,47.0,CB,1.0,33.745,-120.408333,83.3,55.0
6186,27427.0,199304,JD,46.0,CB,1.0,33.578333,-120.755,83.3,60.0
6187,27434.0,199304,JD,52.0,CB,1.0,34.45,-120.521666,80.0,51.0
6188,27435.0,199304,JD,53.0,CB,1.0,34.316666,-120.803333,80.0,55.0
6189,27437.0,199304,JD,54.0,CB,1.0,34.15,-121.148333,80.0,60.0
6190,27438.0,199304,JD,55.0,CB,1.0,33.816666,-121.843333,80.0,70.0
6191,27433.0,199304,JD,51.0,CB,1.0,34.275,-120.025,81.8,46.9
6192,27447.0,199304,JD,62.0,CB,1.0,34.388333,-122.246666,76.7,70.0
6193,27452.0,199304,JD,66.0,CB,1.0,35.09,-120.776666,76.7,49.0
6194,27451.0,199304,JD,65.0,CB,1.0,35.021666,-120.918333,76.7,51.0
6195,27449.0,199304,JD,64.0,CB,1.0,34.888333,-121.198333,76.7,55.0
6196,27448.0,199304,JD,63.0,CB,1.0,34.721666,-121.548333,76.7,60.0
6197,27586.0,199401,JD,2.0,CB,1.0,32.913333,-117.395,93.3,28.0
6198,27587.0,199401,JD,3.0,CB,1.0,32.846666,-117.531666,93.3,30.0
6199,27588.0,199401,JD,4.0,CB,1.0,32.68,-117.875,93.3,35.0
6200,27589.0,199401,JD,5.0,CB,1.0,32.511666,-118.213333,93.3,40.0
6201,27590.0,199401,JD,6.0,CB,1.0,32.346666,-118.555,93.3,45.0
6202,27591.0,199401,JD,7.0,CB,1.0,32.18,-118.893333,93.3,50.0
6203,27592.0,199401,JD,8.0,CB,1.0,32.013333,-119.233333,93.3,55.0
6204,27593.0,199401,JD,9.0,CB,1.0,31.848333,-119.566666,93.3,60.0
6205,27594.0,199401,JD,10.0,CB,1.0,31.513333,-120.246666,93.3,70.0
6206,27595.0,199401,JD,11.0,CB,1.0,31.18,-120.918333,93.3,80.0
6207,27604.0,199401,JD,20.0,CB,1.0,31.753333,-121.316666,90.0,80.0
6208,27608.0,199401,JD,24.0,CB,1.0,32.92,-118.936666,90.0,45.0
6209,27607.0,199401,JD,23.0,CB,1.0,32.651666,-119.481666,90.0,53.0
6210,27606.0,199401,JD,22.0,CB,1.0,32.418333,-119.96,90.0,60.0
6211,27605.0,199401,JD,21.0,CB,1.0,32.085,-120.638333,90.0,70.0
6212,27612.0,199401,JD,28.0,CB,1.0,33.486666,-117.766666,90.0,28.0
6213,27611.0,199401,JD,27.0,CB,1.0,33.418333,-117.905,90.0,30.0
6214,27610.0,199401,JD,26.0,CB,1.0,33.255,-118.253333,90.0,35.0
6215,27609.0,199401,JD,25.0,CB,1.0,33.185,-118.385,90.0,37.0
6216,27613.0,199401,JD,29.0,CB,1.0,33.89,-118.49,86.7,33.0
6217,27614.0,199401,JD,30.0,CB,1.0,33.823333,-118.63,86.7,35.0
6218,27615.0,199401,JD,31.0,CB,1.0,33.656666,-118.975,86.7,40.0
6219,27616.0,199401,JD,32.0,CB,1.0,33.491666,-119.318333,86.7,45.0
6220,27617.0,199401,JD,33.0,CB,1.0,33.325,-119.663333,86.7,50.0
6221,27618.0,199401,JD,34.0,CB,1.0,33.158333,-120.003333,86.7,55.0
6222,27619.0,199401,JD,35.0,CB,1.0,32.99,-120.351666,86.7,60.0
6223,27620.0,199401,JD,36.0,CB,1.0,32.656666,-121.033333,86.7,70.0
6224,27621.0,199401,JD,37.0,CB,1.0,32.323333,-121.715,86.7,80.0
6225,27628.0,199401,JD,44.0,CB,1.0,32.911666,-122.126666,83.3,80.0
6226,27632.0,199401,JD,48.0,CB,1.0,33.878333,-120.133333,83.3,51.0
6227,27631.0,199401,JD,47.0,CB,1.0,33.746666,-120.41,83.3,55.0
6228,27630.0,199401,JD,46.0,CB,1.0,33.578333,-120.755,83.3,60.0
6229,27629.0,199401,JD,45.0,CB,1.0,33.245,-121.443333,83.3,70.0
6230,27636.0,199401,JD,52.0,CB,1.0,34.45,-120.523333,80.0,51.0
6231,27637.0,199401,JD,53.0,CB,1.0,34.315,-120.801666,80.0,55.0
6232,27635.0,199401,JD,51.0,CB,1.0,34.275,-120.025,81.8,46.9
6233,27634.0,199401,JD,50.0,CB,1.0,34.225,-119.41,83.3,40.6
6234,27633.0,199401,JD,49.0,CB,1.0,34.178333,-119.508333,83.3,42.0
6235,27638.0,199401,JD,54.0,CB,1.0,34.15,-121.15,80.0,60.0
6236,27639.0,199401,JD,55.0,CB,1.0,33.815,-121.843333,80.0,70.0
6237,27641.0,199401,JD,57.0,CB,1.0,33.15,-123.221666,80.0,90.0
6238,27645.0,199401,JD,61.0,CB,1.0,34.056666,-122.94,76.7,80.0
6239,27650.0,199401,JD,66.0,CB,1.0,35.086666,-120.776666,76.7,49.0
6240,27649.0,199401,JD,65.0,CB,1.0,35.023333,-120.918333,76.7,51.0
6241,27648.0,199401,JD,64.0,CB,1.0,34.888333,-121.196666,76.7,55.0
6242,27647.0,199401,JD,63.0,CB,1.0,34.721666,-121.548333,76.7,60.0
6243,27646.0,199401,JD,62.0,CB,1.0,34.388333,-122.246666,76.7,70.0
6244,27651.0,199403,JD,1.0,CB,1.0,32.956666,-117.305,93.3,26.7
6245,27652.0,199403,JD,2.0,CB,1.0,32.913333,-117.395,93.3,28.0
6246,27653.0,199403,JD,3.0,CB,1.0,32.846666,-117.53,93.3,30.0
6247,27654.0,199403,JD,4.0,CB,1.0,32.678333,-117.875,93.3,35.0
6248,27655.0,199403,JD,5.0,CB,1.0,32.513333,-118.213333,93.3,40.0
6249,27656.0,199403,JD,6.0,CB,1.0,32.346666,-118.555,93.3,45.0
6250,27657.0,199403,JD,7.0,CB,1.0,32.18,-118.891666,93.3,50.0
6251,27658.0,199403,JD,8.0,CB,1.0,32.013333,-119.231666,93.3,55.0
6252,27659.0,199403,JD,9.0,CB,1.0,31.846666,-119.57,93.3,60.0
6253,27661.0,199403,JD,11.0,CB,1.0,31.178333,-120.92,93.3,80.0
6254,27672.0,199403,JD,22.0,CB,1.0,32.42,-119.961666,90.0,60.0
6255,27671.0,199403,JD,21.0,CB,1.0,32.085,-120.638333,90.0,70.0
6256,27676.0,199403,JD,26.0,CB,1.0,33.253333,-118.246666,90.0,35.0
6257,27675.0,199403,JD,25.0,CB,1.0,33.186666,-118.386666,90.0,37.0
6258,27674.0,199403,JD,24.0,CB,1.0,32.918333,-118.935,90.0,45.0
6259,27673.0,199403,JD,23.0,CB,1.0,32.651666,-119.48,90.0,53.0
6260,27679.0,199403,JD,29.0,CB,1.0,33.89,-118.49,86.7,33.0
6261,27680.0,199403,JD,30.0,CB,1.0,33.823333,-118.628333,86.7,35.0
6262,27681.0,199403,JD,31.0,CB,1.0,33.656666,-118.973333,86.7,40.0
6263,27678.0,199403,JD,28.0,CB,1.0,33.485,-117.768333,90.0,28.0
6264,27677.0,199403,JD,27.0,CB,1.0,33.418333,-117.905,90.0,30.0
6265,27682.0,199403,JD,32.0,CB,1.0,33.49,-119.318333,86.7,45.0
6266,27683.0,199403,JD,33.0,CB,1.0,33.323333,-119.661666,86.7,50.0
6267,27684.0,199403,JD,34.0,CB,1.0,33.156666,-120.006666,86.7,55.0
6268,27685.0,199403,JD,35.0,CB,1.0,32.99,-120.35,86.7,60.0
6269,27686.0,199403,JD,36.0,CB,1.0,32.656666,-121.033333,86.7,70.0
6270,27696.0,199403,JD,46.0,CB,1.0,33.578333,-120.755,83.3,60.0
6271,27695.0,199403,JD,45.0,CB,1.0,33.245,-121.443333,83.3,70.0
6272,27701.0,199403,JD,51.0,CB,1.0,34.275,-120.023333,81.8,46.9
6273,27700.0,199403,JD,50.0,CB,1.0,34.225,-119.411666,83.3,40.6
6274,27699.0,199403,JD,49.0,CB,1.0,34.178333,-119.508333,83.3,42.0
6275,27698.0,199403,JD,48.0,CB,1.0,33.878333,-120.133333,83.3,51.0
6276,27697.0,199403,JD,47.0,CB,1.0,33.745,-120.41,83.3,55.0
6277,27702.0,199403,JD,52.0,CB,1.0,34.451666,-120.525,80.0,51.0
6278,27703.0,199403,JD,53.0,CB,1.0,34.316666,-120.803333,80.0,55.0
6279,27704.0,199403,JD,54.0,CB,1.0,34.15,-121.15,80.0,60.0
6280,,199403,JD,55.0,CB,1.0,33.816666,-121.843333,80.0,70.0
6281,27706.0,199403,JD,56.0,CB,1.0,33.483333,-122.531666,80.0,80.0
6282,27713.0,199403,JD,63.0,CB,1.0,34.721666,-121.548333,76.7,60.0
6283,27712.0,199403,JD,62.0,CB,1.0,34.388333,-122.246666,76.7,70.0
6284,27711.0,199403,JD,61.0,CB,1.0,34.055,-122.943333,76.7,80.0
6285,27716.0,199403,JD,66.0,CB,1.0,35.086666,-120.771666,76.7,49.0
6286,27715.0,199403,JD,65.0,CB,1.0,35.021666,-120.918333,76.7,51.0
6287,27714.0,199403,JD,64.0,CB,1.0,34.888333,-121.198333,76.7,55.0
6288,27849.0,199501,JD,1.0,CB,1.0,32.956666,-117.303333,93.3,26.7
6289,27850.0,199501,JD,2.0,CB,1.0,32.913333,-117.395,93.3,28.0
6290,27851.0,199501,JD,3.0,CB,1.0,32.841666,-117.533333,93.3,30.0
6291,27852.0,199501,JD,4.0,CB,1.0,32.683333,-117.871666,93.3,35.0
6292,27853.0,199501,JD,5.0,CB,1.0,32.511666,-118.218333,93.3,40.0
6293,27854.0,199501,JD,6.0,CB,1.0,32.348333,-118.55,93.3,45.0
6294,27855.0,199501,JD,7.0,CB,1.0,32.18,-118.895,93.3,50.0
6295,27856.0,199501,JD,8.0,CB,1.0,32.013333,-119.235,93.3,55.0
6296,27857.0,199501,JD,9.0,CB,1.0,31.845,-119.566666,93.3,60.0
6297,27858.0,199501,JD,10.0,CB,1.0,31.511666,-120.246666,93.3,70.0
6298,27860.0,199501,JD,12.0,CB,1.0,30.845,-121.588333,93.3,90.0
6299,27871.0,199501,JD,23.0,CB,1.0,32.65,-119.483333,90.0,53.0
6300,27870.0,199501,JD,22.0,CB,1.0,32.415,-119.96,90.0,60.0
6301,27869.0,199501,JD,21.0,CB,1.0,32.085,-120.635,90.0,70.0
6302,27868.0,199501,JD,20.0,CB,1.0,31.75,-121.316666,90.0,80.0
6303,27875.0,199501,JD,27.0,CB,1.0,33.418333,-117.905,90.0,30.0
6304,27874.0,199501,JD,26.0,CB,1.0,33.251666,-118.251666,90.0,35.0
6305,27873.0,199501,JD,25.0,CB,1.0,33.185,-118.388333,90.0,37.0
6306,27872.0,199501,JD,24.0,CB,1.0,32.92,-118.936666,90.0,45.0
6307,27877.0,199501,JD,29.0,CB,1.0,33.89,-118.488333,86.7,33.0
6308,27878.0,199501,JD,30.0,CB,1.0,33.823333,-118.66,86.7,35.0
6309,27879.0,199501,JD,31.0,CB,1.0,33.66,-118.976666,86.7,40.0
6310,27880.0,199501,JD,32.0,CB,1.0,33.491666,-119.316666,86.7,45.0
6311,27881.0,199501,JD,33.0,CB,1.0,33.321666,-119.663333,86.7,50.0
6312,27882.0,199501,JD,34.0,CB,1.0,33.156666,-120.0,86.7,55.0
6313,27883.0,199501,JD,35.0,CB,1.0,32.991666,-120.348333,86.7,60.0
6314,27884.0,199501,JD,36.0,CB,1.0,32.658333,-121.033333,86.7,70.0
6315,27886.0,199501,JD,38.0,CB,1.0,31.991666,-122.391666,86.7,90.0
6316,27892.0,199501,JD,44.0,CB,1.0,32.911666,-122.13,83.3,80.0
6317,27896.0,199501,JD,48.0,CB,1.0,33.88,-120.133333,83.3,51.0
6318,27895.0,199501,JD,47.0,CB,1.0,33.746666,-120.413333,83.3,55.0
6319,27894.0,199501,JD,46.0,CB,1.0,33.578333,-120.755,83.3,60.0
6320,27893.0,199501,JD,45.0,CB,1.0,33.243333,-121.445,83.3,70.0
6321,27900.0,199501,JD,52.0,CB,1.0,34.45,-120.521666,80.0,51.0
6322,27901.0,199501,JD,53.0,CB,1.0,34.316666,-120.801666,80.0,55.0
6323,27902.0,199501,JD,54.0,CB,1.0,34.15,-121.15,80.0,60.0
6324,27899.0,199501,JD,51.0,CB,1.0,34.273333,-120.026666,81.8,46.9
6325,27898.0,199501,JD,50.0,CB,1.0,34.225,-119.411666,83.3,40.6
6326,27897.0,199501,JD,49.0,CB,1.0,34.178333,-119.506666,83.3,42.0
6327,27903.0,199501,JD,55.0,CB,1.0,33.816666,-121.845,80.0,70.0
6328,27910.0,199501,JD,62.0,CB,1.0,34.386666,-122.25,76.7,70.0
6329,27914.0,199501,JD,66.0,CB,1.0,35.088333,-120.776666,76.7,49.0
6330,27913.0,199501,JD,65.0,CB,1.0,35.021666,-120.918333,76.7,51.0
6331,27911.0,199501,JD,63.0,CB,1.0,34.723333,-121.543333,76.7,60.0
6332,27915.0,199504,NH,1.0,CB,1.0,32.956666,-117.305,93.3,26.7
6333,27916.0,199504,NH,2.0,CB,1.0,32.911666,-117.395,93.3,28.0
6334,27917.0,199504,NH,3.0,CB,1.0,32.846666,-117.533333,93.3,30.0
6335,27918.0,199504,NH,4.0,CB,1.0,32.68,-117.871666,93.3,35.0
6336,27919.0,199504,NH,5.0,CB,1.0,32.513333,-118.213333,93.3,40.0
6337,27920.0,199504,NH,6.0,CB,1.0,32.341666,-118.553333,93.3,45.0
6338,27923.0,199504,NH,9.0,CB,1.0,31.846666,-119.57,93.3,60.0
6339,27924.0,199504,NH,10.0,CB,1.0,31.513333,-120.25,93.3,70.0
6340,27934.0,199504,NH,20.0,CB,1.0,31.75,-121.316666,90.0,80.0
6341,27938.0,199504,NH,24.0,CB,1.0,32.918333,-118.936666,90.0,45.0
6342,27937.0,199504,NH,23.0,CB,1.0,32.651666,-119.481666,90.0,53.0
6343,27936.0,199504,NH,22.0,CB,1.0,32.418333,-119.961666,90.0,60.0
6344,27935.0,199504,NH,21.0,CB,1.0,32.086666,-120.64,90.0,70.0
6345,27943.0,199504,NH,29.0,CB,1.0,33.89,-118.491666,86.7,33.0
6346,27944.0,199504,NH,30.0,CB,1.0,33.823333,-118.628333,86.7,35.0
6347,27942.0,199504,NH,28.0,CB,1.0,33.485,-117.77,90.0,28.0
6348,27941.0,199504,NH,27.0,CB,1.0,33.418333,-117.903333,90.0,30.0
6349,27940.0,199504,NH,26.0,CB,1.0,33.253333,-118.25,90.0,35.0
6350,27939.0,199504,NH,25.0,CB,1.0,33.186666,-118.386666,90.0,37.0
6351,27945.0,199504,NH,31.0,CB,1.0,33.656666,-118.973333,86.7,40.0
6352,27946.0,199504,NH,32.0,CB,1.0,33.49,-119.32,86.7,45.0
6353,27947.0,199504,NH,33.0,CB,1.0,33.323333,-119.663333,86.7,50.0
6354,27948.0,199504,NH,34.0,CB,1.0,33.156666,-120.006666,86.7,55.0
6355,27949.0,199504,NH,35.0,CB,1.0,32.99,-120.351666,86.7,60.0
6356,27950.0,199504,NH,36.0,CB,1.0,32.658333,-121.033333,86.7,70.0
6357,27960.0,199504,NH,46.0,CB,1.0,33.745,-120.41,83.3,55.0
6358,27959.0,199504,NH,45.0,CB,1.0,33.578333,-120.755,83.3,60.0
6359,27965.0,199504,NH,51.0,CB,1.0,34.45,-120.52,80.0,51.0
6360,27966.0,199504,NH,52.0,CB,1.0,34.316666,-120.803333,80.0,55.0
6361,27964.0,199504,NH,50.0,CB,1.0,34.275,-120.025,81.8,46.9
6362,,199504,NH,49.0,CB,1.0,34.231666,-119.403333,83.3,40.6
6363,27962.0,199504,NH,48.0,CB,1.0,34.178333,-119.508333,83.3,42.0
6364,27961.0,199504,NH,47.0,CB,1.0,33.88,-120.131666,83.3,51.0
6365,27967.0,199504,NH,53.0,CB,1.0,34.15,-121.15,80.0,60.0
6366,27970.0,199504,NH,56.0,CB,1.0,34.055,-122.941666,76.7,80.0
6367,27972.0,199504,NH,58.0,CB,1.0,34.721666,-121.55,76.7,60.0
6368,27971.0,199504,NH,57.0,CB,1.0,34.388333,-122.245,76.7,70.0
6369,27974.0,199504,NH,60.0,CB,1.0,35.088333,-120.775,76.7,49.0
6370,27975.0,199504,NH,61.0,CB,1.0,35.021666,-120.921666,76.7,51.0
6371,28108.0,199602,JD,1.0,CB,1.0,32.956666,-117.305,93.3,26.7
6372,28109.0,199602,JD,2.0,CB,1.0,32.911666,-117.395,93.3,28.0
6373,28110.0,199602,JD,3.0,CB,1.0,32.846666,-117.531666,93.3,30.0
6374,28111.0,199602,JD,4.0,CB,1.0,32.68,-117.873333,93.3,35.0
6375,28112.0,199602,JD,5.0,CB,1.0,32.513333,-118.211666,93.3,40.0
6376,28113.0,199602,JD,6.0,CB,1.0,32.346666,-118.551666,93.3,45.0
6377,28114.0,199602,JD,7.0,CB,1.0,32.18,-118.891666,93.3,50.0
6378,28115.0,199602,JD,8.0,CB,1.0,32.013333,-119.231666,93.3,55.0
6379,28116.0,199602,JD,9.0,CB,1.0,31.846666,-119.57,93.3,60.0
6380,28117.0,199602,JD,10.0,CB,1.0,31.513333,-120.245,93.3,70.0
6381,28118.0,199602,JD,11.0,CB,1.0,31.18,-120.918333,93.3,80.0
6382,28127.0,199602,JD,20.0,CB,1.0,31.751666,-121.315,90.0,80.0
6383,28131.0,199602,JD,24.0,CB,1.0,32.918333,-118.933333,90.0,45.0
6384,28130.0,199602,JD,23.0,CB,1.0,32.651666,-119.481666,90.0,53.0
6385,28129.0,199602,JD,22.0,CB,1.0,32.416666,-119.96,90.0,60.0
6386,28128.0,199602,JD,21.0,CB,1.0,32.085,-120.638333,90.0,70.0
6387,28136.0,199602,JD,29.0,CB,1.0,33.888333,-118.488333,86.7,33.0
6388,28137.0,199602,JD,30.0,CB,1.0,33.823333,-118.628333,86.7,35.0
6389,28135.0,199602,JD,28.0,CB,1.0,33.485,-117.768333,90.0,28.0
6390,28134.0,199602,JD,27.0,CB,1.0,33.416666,-117.905,90.0,30.0
6391,28133.0,199602,JD,26.0,CB,1.0,33.251666,-118.251666,90.0,35.0
6392,28132.0,199602,JD,25.0,CB,1.0,33.185,-118.386666,90.0,37.0
6393,28138.0,199602,JD,31.0,CB,1.0,33.655,-118.973333,86.7,40.0
6394,28139.0,199602,JD,32.0,CB,1.0,33.49,-119.318333,86.7,45.0
6395,28140.0,199602,JD,33.0,CB,1.0,33.323333,-119.663333,86.7,50.0
6396,28141.0,199602,JD,34.0,CB,1.0,33.156666,-120.006666,86.7,55.0
6397,28142.0,199602,JD,35.0,CB,1.0,32.988333,-120.35,86.7,60.0
6398,28143.0,199602,JD,36.0,CB,1.0,32.655,-121.033333,86.7,70.0
6399,28145.0,199602,JD,38.0,CB,1.0,31.99,-122.391666,86.7,90.0
6400,28152.0,199602,JD,45.0,CB,1.0,33.245,-121.443333,83.3,70.0
6401,28151.0,199602,JD,44.0,CB,1.0,32.911666,-122.128333,83.3,80.0
6402,28155.0,199602,JD,48.0,CB,1.0,33.876666,-120.133333,83.3,51.0
6403,28154.0,199602,JD,47.0,CB,1.0,33.743333,-120.41,83.3,55.0
6404,28153.0,199602,JD,46.0,CB,1.0,33.578333,-120.755,83.3,60.0
6405,28159.0,199602,JD,52.0,CB,1.0,34.45,-120.523333,80.0,51.0
6406,28160.0,199602,JD,53.0,CB,1.0,34.318333,-120.801666,80.0,55.0
6407,28161.0,199602,JD,54.0,CB,1.0,34.15,-121.148333,80.0,60.0
6408,28158.0,199602,JD,51.0,CB,1.0,34.275,-120.025,81.8,46.9
6409,28156.0,199602,JD,49.0,CB,1.0,34.225,-119.411666,83.3,40.6
6410,28157.0,199602,JD,50.0,CB,1.0,34.178333,-119.506666,83.3,42.0
6411,28162.0,199602,JD,55.0,CB,1.0,33.816666,-121.841666,80.0,70.0
6412,28173.0,199602,JD,66.0,CB,1.0,35.088333,-120.776666,76.7,49.0
6413,28172.0,199602,JD,65.0,CB,1.0,35.02,-120.918333,76.7,51.0
6414,28171.0,199602,JD,64.0,CB,1.0,34.886666,-121.198333,76.7,55.0
6415,28170.0,199602,JD,63.0,CB,1.0,34.721666,-121.548333,76.7,60.0
6416,28174.0,199604,JD,1.0,CB,1.0,32.955,-117.305,93.3,26.7
6417,28175.0,199604,JD,2.0,CB,1.0,32.913333,-117.393333,93.3,28.0
6418,28176.0,199604,JD,3.0,CB,1.0,32.848333,-117.53,93.3,30.0
6419,28177.0,199604,JD,4.0,CB,1.0,32.68,-117.873333,93.3,35.0
6420,28178.0,199604,JD,5.0,CB,1.0,32.513333,-118.211666,93.3,40.0
6421,28179.0,199604,JD,6.0,CB,1.0,32.348333,-118.553333,93.3,45.0
6422,28180.0,199604,JD,7.0,CB,1.0,32.18,-118.891666,93.3,50.0
6423,28181.0,199604,JD,8.0,CB,1.0,32.013333,-119.233333,93.3,55.0
6424,28182.0,199604,JD,9.0,CB,1.0,31.845,-119.571666,93.3,60.0
6425,28183.0,199604,JD,10.0,CB,1.0,31.513333,-120.246666,93.3,70.0
6426,28192.0,199604,JD,19.0,CB,1.0,31.418333,-121.991666,90.0,90.0
6427,28194.0,199604,JD,21.0,CB,1.0,32.085,-120.64,90.0,70.0
6428,28193.0,199604,JD,20.0,CB,1.0,31.75,-121.315,90.0,80.0
6429,28197.0,199604,JD,24.0,CB,1.0,33.183333,-118.386666,90.0,37.0
6430,28196.0,199604,JD,23.0,CB,1.0,32.92,-118.935,90.0,45.0
6431,28201.0,199604,JD,28.0,CB,1.0,33.89,-118.488333,86.7,33.0
6432,28202.0,199604,JD,29.0,CB,1.0,33.825,-118.628333,86.7,35.0
6433,28203.0,199604,JD,30.0,CB,1.0,33.656666,-118.975,86.7,40.0
6434,28200.0,199604,JD,27.0,CB,1.0,33.485,-117.768333,90.0,28.0
6435,28199.0,199604,JD,26.0,CB,1.0,33.418333,-117.905,90.0,30.0
6436,28198.0,199604,JD,25.0,CB,1.0,33.251666,-118.25,90.0,35.0
6437,28204.0,199604,JD,31.0,CB,1.0,33.49,-119.32,86.7,45.0
6438,28205.0,199604,JD,32.0,CB,1.0,33.323333,-119.663333,86.7,50.0
6439,28206.0,199604,JD,33.0,CB,1.0,33.156666,-120.005,86.7,55.0
6440,28207.0,199604,JD,34.0,CB,1.0,32.99,-120.35,86.7,60.0
6441,28208.0,199604,JD,35.0,CB,1.0,32.655,-121.033333,86.7,70.0
6442,28209.0,199604,JD,36.0,CB,1.0,32.323333,-121.715,86.7,80.0
6443,28210.0,199604,JD,37.0,CB,1.0,31.991666,-122.391666,86.7,90.0
