cruise,ship,ship_code,order_occupied,tow_type,tow_number,net_location,time,latitude,longitude,line,station,standard_haul_factor,volume_sampled,proportion_sorted,scientific_name,common_name,itis_tsn,calcofi_species_code,invert_count,inverts_10m2,inverts_100m3
,,,,,,,UTC,degrees_north,degrees_east,,,,meters^3,,,,,,,Invertebrates 10/M^2,Invertebrates 100/M^3
201708,SALLY RIDE,SR,13,CB,1,S,2017-08-04T00:46:00Z,30.846666,-121.58833,93.3,90.0,4.84,435.4,1.0,Onychoteuthis borealijaponicus,Boreal clubhook squid,82442,9595,1,4.84,NaN
201708,SALLY RIDE,SR,14,CB,1,S,2017-08-04T05:55:00Z,30.515,-122.25667,93.3,100.0,4.8,437.5,0.24,Histioteuthis heteropsis,,82499,9641,1,20.0,NaN
201708,SALLY RIDE,SR,14,CB,1,S,2017-08-04T05:55:00Z,30.515,-122.25667,93.3,100.0,4.8,437.5,0.24,Pyroteuthidae,,555715,9576,1,20.0,NaN
201708,SALLY RIDE,SR,15,CB,1,S,2017-08-04T11:39:00Z,30.18,-122.92333,93.3,110.0,4.7,451.2,1.0,Argonauta argo,Greater argonaut,82683,9811,8,37.6,NaN
201708,SALLY RIDE,SR,15,CB,1,S,2017-08-04T11:39:00Z,30.18,-122.92333,93.3,110.0,4.7,451.2,1.0,Ommastrephidae,Flying squid,82514,9660,1,4.7,NaN
201708,SALLY RIDE,SR,16,CB,1,S,2017-08-04T19:20:00Z,30.418333,-123.99834,90.0,120.0,4.7,450.7,1.0,Abraliopsis felis,,82401,9561,1,4.7,NaN
201708,SALLY RIDE,SR,16,CB,1,S,2017-08-04T19:20:00Z,30.418333,-123.99834,90.0,120.0,4.7,450.7,1.0,Cranchiidae,,82575,9705,1,4.7,NaN
201708,SALLY RIDE,SR,17,CB,1,S,2017-08-05T01:26:00Z,30.751665,-123.331665,90.0,110.0,5.08,425.0,0.23,Pyroteuthis addolux,,556639,9581,1,22.086956,NaN
201708,SALLY RIDE,SR,17,CB,1,S,2017-08-05T01:26:00Z,30.751665,-123.331665,90.0,110.0,5.08,425.0,0.23,Teuthida,,82367,9540,2,44.173912,NaN
201708,SALLY RIDE,SR,18,CB,1,S,2017-08-05T07:21:00Z,31.085,-122.66333,90.0,100.0,4.62,451.9,1.0,Abraliopsis felis,,82401,9561,2,9.24,NaN
201708,SALLY RIDE,SR,18,CB,1,S,2017-08-05T07:21:00Z,31.085,-122.66333,90.0,100.0,4.62,451.9,1.0,Pyroteuthidae,,555715,9576,3,13.86,NaN
201708,SALLY RIDE,SR,18,CB,1,S,2017-08-05T07:21:00Z,31.085,-122.66333,90.0,100.0,4.62,451.9,1.0,Teuthida,,82367,9540,1,4.62,NaN
201708,SALLY RIDE,SR,19,CB,1,S,2017-08-05T13:31:00Z,31.416666,-121.99167,90.0,90.0,4.67,447.1,1.0,Abraliopsis felis,,82401,9561,3,14.01,NaN
201708,SALLY RIDE,SR,19,CB,1,S,2017-08-05T13:31:00Z,31.416666,-121.99167,90.0,90.0,4.67,447.1,1.0,Pyroteuthis addolux,,556639,9581,1,4.67,NaN
201708,SALLY RIDE,SR,19,CB,1,S,2017-08-05T13:31:00Z,31.416666,-121.99167,90.0,90.0,4.67,447.1,1.0,Teuthida,,82367,9540,1,4.67,NaN
201708,SALLY RIDE,SR,20,CB,1,S,2017-08-05T19:38:00Z,31.75,-121.316666,90.0,80.0,4.75,435.9,1.0,Gonatus,Armhook squids,82418,9630,1,4.75,NaN
201708,SALLY RIDE,SR,20,CB,1,S,2017-08-05T19:38:00Z,31.75,-121.316666,90.0,80.0,4.75,435.9,1.0,Onychoteuthis borealijaponicus,Boreal clubhook squid,82442,9595,1,4.75,NaN
201708,SALLY RIDE,SR,20,CB,1,S,2017-08-05T19:38:00Z,31.75,-121.316666,90.0,80.0,4.75,435.9,1.0,Palinuridae,Lobster,97646,9490,1,4.75,NaN
201708,SALLY RIDE,SR,20,CB,1,S,2017-08-05T19:38:00Z,31.75,-121.316666,90.0,80.0,4.75,435.9,1.0,Teuthida,,82367,9540,1,4.75,NaN
201708,SALLY RIDE,SR,21,CB,1,S,2017-08-06T01:43:00Z,32.085,-120.638336,90.0,70.0,4.71,446.9,0.49,Abraliopsis felis,,82401,9561,5,48.061226,NaN
201708,SALLY RIDE,SR,21,CB,1,S,2017-08-06T01:43:00Z,32.085,-120.638336,90.0,70.0,4.71,446.9,0.49,Palinuridae,Lobster,97646,9490,1,9.612245,NaN
201708,SALLY RIDE,SR,21,CB,1,S,2017-08-06T01:43:00Z,32.085,-120.638336,90.0,70.0,4.71,446.9,0.49,Pyroteuthidae,,555715,9576,1,9.612245,NaN
201708,SALLY RIDE,SR,21,CB,1,S,2017-08-06T01:43:00Z,32.085,-120.638336,90.0,70.0,4.71,446.9,0.49,Teuthida,,82367,9540,2,19.22449,NaN
201708,SALLY RIDE,SR,22,CB,1,S,2017-08-06T07:55:00Z,32.41833,-119.96,90.0,60.0,4.47,468.4,0.27,Teuthida,,82367,9540,2,33.11111,NaN
201708,SALLY RIDE,SR,23,CB,1,S,2017-08-06T12:51:00Z,32.651665,-119.48167,90.0,53.0,4.33,475.9,1.0,Galiteuthis phyllura,,556714,9727,1,4.33,NaN
201708,SALLY RIDE,SR,28,CB,1,S,2017-08-07T09:42:00Z,33.485,-117.76666,90.0,28.0,4.33,203.2,1.0,Palinuridae,Lobster,97646,9490,8,34.64,NaN
201708,SALLY RIDE,SR,29,CB,1,S,2017-08-07T10:38:00Z,33.493332,-117.74834,90.0,27.7,3.42,42.2,1.0,Octopodidae,Octopus,82590,9760,1,3.42,NaN
201708,SALLY RIDE,SR,29,CB,1,S,2017-08-07T10:38:00Z,33.493332,-117.74834,90.0,27.7,3.42,42.2,1.0,Palinuridae,Lobster,97646,9490,44,150.48,NaN
201708,SALLY RIDE,SR,32,CB,1,S,2017-08-07T18:23:00Z,33.891666,-118.488335,86.7,33.0,3.86,119.4,1.0,Palinuridae,Lobster,97646,9490,6,23.16,NaN
201708,SALLY RIDE,SR,33,CB,1,S,2017-08-07T21:11:00Z,33.823334,-118.628334,86.7,35.0,5.05,432.1,1.0,Octopodidae,Octopus,82590,9760,1,5.05,NaN
201708,SALLY RIDE,SR,33,CB,1,S,2017-08-07T21:11:00Z,33.823334,-118.628334,86.7,35.0,5.05,432.1,1.0,Palinuridae,Lobster,97646,9490,2,10.1,NaN
201708,SALLY RIDE,SR,34,CB,1,S,2017-08-08T01:35:00Z,33.656666,-118.975,86.7,40.0,4.0,514.0,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,4.0,NaN
201708,SALLY RIDE,SR,34,CB,1,S,2017-08-08T01:35:00Z,33.656666,-118.975,86.7,40.0,4.0,514.0,1.0,Palinuridae,Lobster,97646,9490,1,4.0,NaN
201708,SALLY RIDE,SR,36,CB,1,S,2017-08-08T09:43:00Z,33.321667,-119.66333,86.7,50.0,5.47,104.2,1.0,Doryteuthis opalescens,Market squid,82371,9542,2,10.94,NaN
201708,SALLY RIDE,SR,36,CB,1,S,2017-08-08T09:43:00Z,33.321667,-119.66333,86.7,50.0,5.47,104.2,1.0,Palinuridae,Lobster,97646,9490,2,10.94,NaN
201708,SALLY RIDE,SR,37,CB,1,S,2017-08-08T13:28:00Z,33.156666,-120.005,86.7,55.0,4.28,495.1,0.48,Galiteuthis,,205734,9725,1,8.916667,NaN
201708,SALLY RIDE,SR,37,CB,1,S,2017-08-08T13:28:00Z,33.156666,-120.005,86.7,55.0,4.28,495.1,0.48,Teuthida,,82367,9540,1,8.916667,NaN
201708,SALLY RIDE,SR,39,CB,1,S,2017-08-09T00:03:00Z,32.656666,-121.03333,86.7,70.0,4.6,454.4,0.49,Abraliopsis felis,,82401,9561,3,28.163265,NaN
201708,SALLY RIDE,SR,40,CB,1,S,2017-08-09T05:34:00Z,32.323334,-121.715,86.7,80.0,4.49,462.2,1.0,Gonatus,Armhook squids,82418,9630,1,4.49,NaN
201708,SALLY RIDE,SR,40,CB,1,S,2017-08-09T05:34:00Z,32.323334,-121.715,86.7,80.0,4.49,462.2,1.0,Teuthida,,82367,9540,1,4.49,NaN
201708,SALLY RIDE,SR,41,CB,1,S,2017-08-09T11:17:00Z,31.99,-122.395,86.7,90.0,4.17,501.0,0.48,Abraliopsis felis,,82401,9561,3,26.0625,NaN
201708,SALLY RIDE,SR,41,CB,1,S,2017-08-09T11:17:00Z,31.99,-122.395,86.7,90.0,4.17,501.0,0.48,Pyroteuthidae,,555715,9576,1,8.6875,NaN
201708,SALLY RIDE,SR,41,CB,1,S,2017-08-09T11:17:00Z,31.99,-122.395,86.7,90.0,4.17,501.0,0.48,Teuthida,,82367,9540,1,8.6875,NaN
201708,SALLY RIDE,SR,42,CB,1,S,2017-08-09T15:55:00Z,31.645,-123.066666,86.7,100.0,4.3,488.3,1.0,Abraliopsis felis,,82401,9561,3,12.9,NaN
201708,SALLY RIDE,SR,42,CB,1,S,2017-08-09T15:55:00Z,31.645,-123.066666,86.7,100.0,4.3,488.3,1.0,Leachia pacifica,,556231,9715,1,4.3,NaN
201708,SALLY RIDE,SR,42,CB,1,S,2017-08-09T15:55:00Z,31.645,-123.066666,86.7,100.0,4.3,488.3,1.0,Pyroteuthidae,,555715,9576,1,4.3,NaN
201708,SALLY RIDE,SR,42,CB,1,S,2017-08-09T15:55:00Z,31.645,-123.066666,86.7,100.0,4.3,488.3,1.0,Pyroteuthis addolux,,556639,9581,1,4.3,NaN
201708,SALLY RIDE,SR,42,CB,1,S,2017-08-09T15:55:00Z,31.645,-123.066666,86.7,100.0,4.3,488.3,1.0,Teuthida,,82367,9540,1,4.3,NaN
201708,SALLY RIDE,SR,43,CB,1,S,2017-08-09T22:33:00Z,31.323334,-123.74333,86.7,110.0,4.85,440.1,1.0,Abraliopsis felis,,82401,9561,6,29.1,NaN
201708,SALLY RIDE,SR,44,CB,1,S,2017-08-10T04:19:00Z,31.911667,-124.17,83.3,110.0,4.46,454.5,0.48,Abraliopsis felis,,82401,9561,4,37.166668,NaN
201708,SALLY RIDE,SR,45,CB,1,S,2017-08-10T10:09:00Z,32.245,-123.49,83.3,100.0,4.6,461.9,0.51,Abraliopsis felis,,82401,9561,1,9.019608,NaN
201708,SALLY RIDE,SR,46,CB,1,S,2017-08-10T14:55:00Z,32.57,-122.81,83.3,90.0,4.4,490.4,1.0,Abraliopsis felis,,82401,9561,1,4.4,NaN
201708,SALLY RIDE,SR,46,CB,1,S,2017-08-10T14:55:00Z,32.57,-122.81,83.3,90.0,4.4,490.4,1.0,Onychoteuthis borealijaponicus,Boreal clubhook squid,82442,9595,1,4.4,NaN
201708,SALLY RIDE,SR,48,CB,1,S,2017-08-11T03:52:00Z,33.245,-121.44334,83.3,70.0,4.75,446.5,0.51,Abraliopsis felis,,82401,9561,8,74.5098,NaN
201708,SALLY RIDE,SR,48,CB,1,S,2017-08-11T03:52:00Z,33.245,-121.44334,83.3,70.0,4.75,446.5,0.51,Gonatus,Armhook squids,82418,9630,1,9.313725,NaN
201708,SALLY RIDE,SR,49,CB,1,S,2017-08-11T10:12:00Z,33.576668,-120.755,83.3,60.0,4.41,485.6,0.51,Gonatus,Armhook squids,82418,9630,1,8.6470585,NaN
201708,SALLY RIDE,SR,49,CB,1,S,2017-08-11T10:12:00Z,33.576668,-120.755,83.3,60.0,4.41,485.6,0.51,Teuthida,,82367,9540,1,8.6470585,NaN
201708,SALLY RIDE,SR,51,CB,1,S,2017-08-11T18:01:00Z,33.878334,-120.135,83.3,51.0,3.67,204.9,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,3.67,NaN
201708,SALLY RIDE,SR,51,CB,1,S,2017-08-11T18:01:00Z,33.878334,-120.135,83.3,51.0,3.67,204.9,1.0,Octopodidae,Octopus,82590,9760,3,11.01,NaN
201708,SALLY RIDE,SR,52,CB,1,S,2017-08-12T01:13:00Z,34.15,-121.15,80.0,60.0,4.31,463.0,1.0,Palinuridae,Lobster,97646,9490,1,4.31,NaN
201708,SALLY RIDE,SR,53,CB,1,S,2017-08-12T07:25:00Z,33.818333,-121.845,80.0,70.0,4.11,515.8,0.52,Galiteuthis,,205734,9725,1,7.9038463,NaN
201708,SALLY RIDE,SR,54,CB,1,S,2017-08-12T13:45:00Z,33.481667,-122.53333,80.0,80.0,4.68,454.2,0.5,Abraliopsis felis,,82401,9561,5,46.8,NaN
201708,SALLY RIDE,SR,54,CB,1,S,2017-08-12T13:45:00Z,33.481667,-122.53333,80.0,80.0,4.68,454.2,0.5,Teuthida,,82367,9540,1,9.36,NaN
201708,SALLY RIDE,SR,56,CB,1,S,2017-08-13T02:04:00Z,32.816666,-123.90833,80.0,100.0,4.18,485.5,1.0,Abraliopsis felis,,82401,9561,1,4.18,NaN
201708,SALLY RIDE,SR,56,CB,1,S,2017-08-13T02:04:00Z,32.816666,-123.90833,80.0,100.0,4.18,485.5,1.0,Cranchiidae,,82575,9705,1,4.18,NaN
201708,SALLY RIDE,SR,56,CB,1,S,2017-08-13T02:04:00Z,32.816666,-123.90833,80.0,100.0,4.18,485.5,1.0,Pyroteuthidae,,555715,9576,1,4.18,NaN
201708,SALLY RIDE,SR,56,CB,1,S,2017-08-13T02:04:00Z,32.816666,-123.90833,80.0,100.0,4.18,485.5,1.0,Teuthida,,82367,9540,2,8.36,NaN
201708,SALLY RIDE,SR,59,CB,1,S,2017-08-13T19:33:00Z,34.055,-122.94,76.7,80.0,4.9,408.3,0.49,Abraliopsis felis,,82401,9561,3,30.0,NaN
201708,SALLY RIDE,SR,61,CB,1,S,2017-08-14T07:26:00Z,34.72333,-121.54667,76.7,60.0,4.35,475.0,0.47,Gonatus,Armhook squids,82418,9630,2,18.51064,NaN
201708,SALLY RIDE,SR,65,CB,1,S,2017-08-15T05:37:00Z,34.318333,-120.805,80.0,55.0,4.73,454.9,1.0,Doryteuthis opalescens,Market squid,82371,9542,2,9.46,NaN
201708,SALLY RIDE,SR,65,CB,1,S,2017-08-15T05:37:00Z,34.318333,-120.805,80.0,55.0,4.73,454.9,1.0,Octopodidae,Octopus,82590,9760,1,4.73,NaN
201708,SALLY RIDE,SR,66,CB,1,S,2017-08-15T09:17:00Z,34.448334,-120.528336,80.0,51.0,2.51,215.0,1.0,Doryteuthis opalescens,Market squid,82371,9542,10,25.1,NaN
201708,SALLY RIDE,SR,66,CB,1,S,2017-08-15T09:17:00Z,34.448334,-120.528336,80.0,51.0,2.51,215.0,1.0,Octopodidae,Octopus,82590,9760,1,2.51,NaN
201708,SALLY RIDE,SR,67,CB,1,S,2017-08-15T10:26:00Z,34.47,-120.488335,80.0,50.5,5.16,25.6,1.0,Octopodidae,Octopus,82590,9760,3,15.48,NaN
201708,SALLY RIDE,SR,70,CB,1,S,2017-08-15T22:47:00Z,34.178333,-119.50667,83.3,42.0,4.4,234.2,1.0,Palinuridae,Lobster,97646,9490,1,4.4,NaN
201802,BELL M. SHIMADA,SH,2,CB,1,S,2018-02-02T04:37:00Z,33.485,-117.77,90.0,28.0,3.92,288.2,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,3.92,NaN
201802,BELL M. SHIMADA,SH,9,CB,1,S,2018-02-03T10:43:00Z,32.085,-120.636665,90.0,70.0,4.78,435.4,1.0,Abraliopsis felis,,82401,9561,2,9.56,NaN
201802,BELL M. SHIMADA,SH,9,CB,1,S,2018-02-03T10:43:00Z,32.085,-120.636665,90.0,70.0,4.78,435.4,1.0,Teuthida,,82367,9540,1,4.78,NaN
201802,BELL M. SHIMADA,SH,10,CB,1,S,2018-02-03T16:10:00Z,31.751665,-121.315,90.0,80.0,4.4,469.2,1.0,Abraliopsis felis,,82401,9561,1,4.4,NaN
201802,BELL M. SHIMADA,SH,11,CB,1,S,2018-02-03T21:40:00Z,31.418333,-121.985,90.0,90.0,4.31,458.7,1.0,Abraliopsis felis,,82401,9561,1,4.31,NaN
201802,BELL M. SHIMADA,SH,11,CB,1,S,2018-02-03T21:40:00Z,31.418333,-121.985,90.0,90.0,4.31,458.7,1.0,Japetella diaphana,,82655,9752,1,4.31,NaN
201802,BELL M. SHIMADA,SH,11,CB,1,S,2018-02-03T21:40:00Z,31.418333,-121.985,90.0,90.0,4.31,458.7,1.0,Onychoteuthis borealijaponicus,Boreal clubhook squid,82442,9595,1,4.31,NaN
201802,BELL M. SHIMADA,SH,11,CB,1,S,2018-02-03T21:40:00Z,31.418333,-121.985,90.0,90.0,4.31,458.7,1.0,Pyroteuthidae,,555715,9576,2,8.62,NaN
201802,BELL M. SHIMADA,SH,12,CB,1,S,2018-02-04T02:48:00Z,31.085,-122.65,90.0,100.0,4.89,427.3,1.0,Abraliopsis felis,,82401,9561,2,9.78,NaN
201802,BELL M. SHIMADA,SH,12,CB,1,S,2018-02-04T02:48:00Z,31.085,-122.65,90.0,100.0,4.89,427.3,1.0,Pyroteuthidae,,555715,9576,1,4.89,NaN
201802,BELL M. SHIMADA,SH,13,CB,1,S,2018-02-04T08:08:00Z,31.655,-123.06834,86.7,100.0,4.45,460.7,1.0,Abraliopsis felis,,82401,9561,1,4.45,NaN
201802,BELL M. SHIMADA,SH,14,CB,1,S,2018-02-04T13:33:00Z,31.99,-122.39333,86.7,90.0,4.89,432.3,1.0,Abraliopsis felis,,82401,9561,1,4.89,NaN
201802,BELL M. SHIMADA,SH,14,CB,1,S,2018-02-04T13:33:00Z,31.99,-122.39333,86.7,90.0,4.89,432.3,1.0,Japetella diaphana,,82655,9752,1,4.89,NaN
201802,BELL M. SHIMADA,SH,15,CB,1,S,2018-02-04T19:03:00Z,32.321667,-121.71166,86.7,80.0,4.66,453.6,1.0,Abraliopsis felis,,82401,9561,3,13.98,NaN
201802,BELL M. SHIMADA,SH,16,CB,1,S,2018-02-05T00:44:00Z,32.656666,-121.035,86.7,70.0,5.03,419.3,1.0,Abraliopsis felis,,82401,9561,6,30.18,NaN
201802,BELL M. SHIMADA,SH,16,CB,1,S,2018-02-05T00:44:00Z,32.656666,-121.035,86.7,70.0,5.03,419.3,1.0,Galiteuthis,,205734,9725,1,5.03,NaN
201802,BELL M. SHIMADA,SH,17,CB,1,S,2018-02-05T06:03:00Z,32.991665,-120.35167,86.7,60.0,4.45,468.1,1.0,Gonatus,Armhook squids,82418,9630,1,4.45,NaN
201802,BELL M. SHIMADA,SH,17,CB,1,S,2018-02-05T06:03:00Z,32.991665,-120.35167,86.7,60.0,4.45,468.1,1.0,Teuthida,,82367,9540,2,8.9,NaN
201802,BELL M. SHIMADA,SH,18,CB,1,S,2018-02-05T10:22:00Z,33.161667,-120.003334,86.7,55.0,4.86,428.9,1.0,Chiroteuthis calyx,,82551,9682,1,4.86,NaN
201802,BELL M. SHIMADA,SH,18,CB,1,S,2018-02-05T10:22:00Z,33.161667,-120.003334,86.7,55.0,4.86,428.9,1.0,Octopus,,82595,9761,1,4.86,NaN
201802,BELL M. SHIMADA,SH,22,CB,1,S,2018-02-06T01:48:00Z,33.821667,-118.63,86.7,35.0,5.01,422.2,1.0,Doryteuthis opalescens,Market squid,82371,9542,2,10.02,NaN
201802,BELL M. SHIMADA,SH,25,CB,1,S,2018-02-06T12:02:00Z,34.175,-119.50833,83.3,42.0,4.24,184.6,1.0,Doryteuthis opalescens,Market squid,82371,9542,2,8.48,NaN
201802,BELL M. SHIMADA,SH,26,CB,1,S,2018-02-06T16:23:00Z,34.275,-120.026665,81.8,46.9,4.65,443.0,0.49,Doryteuthis opalescens,Market squid,82371,9542,3,28.469387,NaN
201802,BELL M. SHIMADA,SH,27,CB,1,S,2018-02-06T21:05:00Z,33.878334,-120.13167,83.3,51.0,4.52,138.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,4,18.08,NaN
201802,BELL M. SHIMADA,SH,28,CB,1,S,2018-02-07T00:26:00Z,33.746666,-120.40833,83.3,55.0,4.2,469.2,0.51,Doryteuthis opalescens,Market squid,82371,9542,3,24.705883,NaN
201802,BELL M. SHIMADA,SH,29,CB,1,S,2018-02-07T04:26:00Z,33.575,-120.753334,83.3,60.0,4.8,443.0,0.5,Abraliopsis felis,,82401,9561,2,19.2,NaN
201802,BELL M. SHIMADA,SH,29,CB,1,S,2018-02-07T04:26:00Z,33.575,-120.753334,83.3,60.0,4.8,443.0,0.5,Onychoteuthis borealijaponicus,Boreal clubhook squid,82442,9595,1,9.6,NaN
201802,BELL M. SHIMADA,SH,30,CB,1,S,2018-02-07T09:56:00Z,33.243332,-121.44334,83.3,70.0,4.69,438.7,0.51,Teuthida,,82367,9540,1,9.196078,NaN
201802,BELL M. SHIMADA,SH,31,CB,1,S,2018-02-07T15:21:00Z,32.91,-122.12666,83.3,80.0,4.94,424.6,1.0,Abraliopsis felis,,82401,9561,23,113.62,NaN
201802,BELL M. SHIMADA,SH,32,CB,1,S,2018-02-07T20:39:00Z,32.578335,-122.81,83.3,90.0,4.86,429.4,1.0,Gonatus,Armhook squids,82418,9630,1,4.86,NaN
201802,BELL M. SHIMADA,SH,32,CB,1,S,2018-02-07T20:39:00Z,32.578335,-122.81,83.3,90.0,4.86,429.4,1.0,Histioteuthis heteropsis,,82499,9641,1,4.86,NaN
201802,BELL M. SHIMADA,SH,33,CB,1,S,2018-02-08T01:44:00Z,32.243332,-123.49167,83.3,100.0,4.5,460.4,1.0,Abraliopsis felis,,82401,9561,2,9.0,NaN
201802,BELL M. SHIMADA,SH,34,CB,1,S,2018-02-08T06:43:00Z,32.815,-123.903336,80.0,100.0,4.54,451.4,1.0,Abraliopsis felis,,82401,9561,1,4.54,NaN
201802,BELL M. SHIMADA,SH,34,CB,1,S,2018-02-08T06:43:00Z,32.815,-123.903336,80.0,100.0,4.54,451.4,1.0,Histioteuthis heteropsis,,82499,9641,1,4.54,NaN
201802,BELL M. SHIMADA,SH,34,CB,1,S,2018-02-08T06:43:00Z,32.815,-123.903336,80.0,100.0,4.54,451.4,1.0,Pyroteuthis addolux,,556639,9581,1,4.54,NaN
201802,BELL M. SHIMADA,SH,36,CB,1,S,2018-02-08T17:46:00Z,33.483334,-122.53833,80.0,80.0,5.31,396.2,1.0,Abraliopsis felis,,82401,9561,13,69.03,NaN
201802,BELL M. SHIMADA,SH,37,CB,1,S,2018-02-08T23:25:00Z,33.815,-121.84333,80.0,70.0,4.72,443.5,1.0,Abraliopsis felis,,82401,9561,8,37.76,NaN
201802,BELL M. SHIMADA,SH,37,CB,1,S,2018-02-08T23:25:00Z,33.815,-121.84333,80.0,70.0,4.72,443.5,1.0,Teuthida,,82367,9540,2,9.44,NaN
201802,BELL M. SHIMADA,SH,39,CB,1,S,2018-02-09T09:14:00Z,34.311665,-120.815,80.0,55.0,4.96,420.3,0.49,Doryteuthis opalescens,Market squid,82371,9542,1,10.122449,NaN
201802,BELL M. SHIMADA,SH,39,CB,1,S,2018-02-09T09:14:00Z,34.311665,-120.815,80.0,55.0,4.96,420.3,0.49,Octopus,,82595,9761,1,10.122449,NaN
201802,BELL M. SHIMADA,SH,40,CB,1,S,2018-02-09T12:36:00Z,34.45,-120.525,80.0,51.0,4.37,134.6,1.0,Doryteuthis opalescens,Market squid,82371,9542,3,13.11,NaN
201802,BELL M. SHIMADA,SH,40,CB,1,S,2018-02-09T12:36:00Z,34.45,-120.525,80.0,51.0,4.37,134.6,1.0,Octopodidae,Octopus,82590,9760,1,4.37,NaN
201802,BELL M. SHIMADA,SH,44,CB,1,S,2018-02-10T03:08:00Z,34.72333,-121.543335,76.7,60.0,4.93,431.6,0.5,Gonatus,Armhook squids,82418,9630,1,9.86,NaN
201802,BELL M. SHIMADA,SH,44,CB,1,S,2018-02-10T03:08:00Z,34.72333,-121.543335,76.7,60.0,4.93,431.6,0.5,Teuthida,,82367,9540,1,9.86,NaN
201802,BELL M. SHIMADA,SH,45,CB,1,S,2018-02-10T08:24:00Z,34.39,-122.246666,76.7,70.0,4.61,443.8,0.5,Abraliopsis felis,,82401,9561,1,9.22,NaN
201802,BELL M. SHIMADA,SH,45,CB,1,S,2018-02-10T08:24:00Z,34.39,-122.246666,76.7,70.0,4.61,443.8,0.5,Gonatus,Armhook squids,82418,9630,1,9.22,NaN
201802,BELL M. SHIMADA,SH,45,CB,1,S,2018-02-10T08:24:00Z,34.39,-122.246666,76.7,70.0,4.61,443.8,0.5,Teuthida,,82367,9540,1,9.22,NaN
201804,BELL M. SHIMADA,SH,1,CB,1,S,2018-04-05T21:30:00Z,32.96,-117.305,93.3,26.7,4.35,392.0,0.51,Gonatus,Armhook squids,82418,9630,1,8.529411,NaN
201804,BELL M. SHIMADA,SH,4,CB,1,S,2018-04-06T04:24:00Z,32.91833,-117.39833,93.3,28.0,4.74,427.4,1.0,Octopus,,82595,9761,1,4.74,NaN
201804,BELL M. SHIMADA,SH,5,CB,1,S,2018-04-06T06:57:00Z,32.84833,-117.52333,93.3,30.0,4.68,428.6,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,4.68,NaN
201804,BELL M. SHIMADA,SH,5,CB,1,S,2018-04-06T06:57:00Z,32.84833,-117.52333,93.3,30.0,4.68,428.6,1.0,Octopodidae,Octopus,82590,9760,1,4.68,NaN
201804,BELL M. SHIMADA,SH,6,CB,1,S,2018-04-06T10:46:00Z,32.678333,-117.875,93.3,35.0,4.88,434.7,0.53,Grimothea planipes,Pelagic red crab,1202386,10002,1,9.207547,NaN
201804,BELL M. SHIMADA,SH,7,CB,1,S,2018-04-06T14:58:00Z,32.513332,-118.21333,93.3,40.0,5.09,429.9,1.0,Teuthida,,82367,9540,1,5.09,NaN
201804,BELL M. SHIMADA,SH,8,CB,1,S,2018-04-06T19:22:00Z,32.341667,-118.54667,93.3,45.0,4.43,461.8,1.0,Gonatus,Armhook squids,82418,9630,2,8.86,NaN
201804,BELL M. SHIMADA,SH,8,CB,1,S,2018-04-06T19:22:00Z,32.341667,-118.54667,93.3,45.0,4.43,461.8,1.0,Octopus,,82595,9761,1,4.43,NaN
201804,BELL M. SHIMADA,SH,9,CB,1,S,2018-04-06T23:14:00Z,32.18,-118.89166,93.3,50.0,4.85,433.8,1.0,Palinuridae,Lobster,97646,9490,1,4.85,NaN
201804,BELL M. SHIMADA,SH,10,CB,1,S,2018-04-07T02:50:00Z,32.013332,-119.23167,93.3,55.0,4.84,440.1,1.0,Gonatus,Armhook squids,82418,9630,2,9.68,NaN
201804,BELL M. SHIMADA,SH,10,CB,1,S,2018-04-07T02:50:00Z,32.013332,-119.23167,93.3,55.0,4.84,440.1,1.0,Onychoteuthis borealijaponicus,Boreal clubhook squid,82442,9595,1,4.84,NaN
201804,BELL M. SHIMADA,SH,12,CB,1,S,2018-04-07T11:50:00Z,31.513332,-120.24834,93.3,70.0,5.14,412.7,1.0,Abraliopsis felis,,82401,9561,1,5.14,NaN
201804,BELL M. SHIMADA,SH,12,CB,1,S,2018-04-07T11:50:00Z,31.513332,-120.24834,93.3,70.0,5.14,412.7,1.0,Teuthida,,82367,9540,1,5.14,NaN
201804,BELL M. SHIMADA,SH,13,CB,1,S,2018-04-07T16:07:00Z,31.168333,-120.945,93.3,80.0,5.0,421.3,1.0,Abraliopsis felis,,82401,9561,3,15.0,NaN
201804,BELL M. SHIMADA,SH,13,CB,1,S,2018-04-07T16:07:00Z,31.168333,-120.945,93.3,80.0,5.0,421.3,1.0,Pyroteuthidae,,555715,9576,1,5.0,NaN
201804,BELL M. SHIMADA,SH,13,CB,1,S,2018-04-07T16:07:00Z,31.168333,-120.945,93.3,80.0,5.0,421.3,1.0,Pyroteuthis addolux,,556639,9581,1,5.0,NaN
201804,BELL M. SHIMADA,SH,14,CB,1,S,2018-04-07T22:30:00Z,30.846666,-121.59,93.3,90.0,4.48,455.2,1.0,Pyroteuthidae,,555715,9576,2,8.96,NaN
